Store_ID,Date,Month Index,Store Size,Marketing Strategy,Average Order Values (Tsh),Post Campaign Period,Sales Revenue (Tsh)
79,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,38283,0,1172493.4694762598
79,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,38283,0,1224304.7664335212
79,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,38283,0,1337660.85122994
79,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,38283,0,1205551.5681258992
79,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,38283,0,1362310.662834838
79,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,38283,0,1244729.272720389
79,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,38283,0,1284266.9987953263
79,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,38283,0,1458613.006987914
79,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,38283,0,1303794.735864546
79,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,38283,0,1361627.6642200507
79,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,38283,0,1407975.1678395835
79,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,38283,0,1383120.691973761
79,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,38283,0,1390404.2679111662
79,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,38283,0,1370476.8204814612
79,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,38283,1,1277160.6092408497
79,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,38283,1,1417863.1464079807
79,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,38283,1,1342742.2694012232
79,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,38283,1,1477061.377392254
79,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,38283,1,1539764.9139159748
79,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,38283,1,1300555.4190866388
79,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,38283,1,1568564.8802320128
79,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,38283,1,1437115.3766506366
79,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,38283,1,1468184.3162630866
79,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,38283,1,1412009.003799009
79,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,38283,1,1505077.4183253022
80,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,27820,0,1210345.1906541924
80,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,27820,0,1304814.0800612725
80,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,27820,0,1170688.5378695794
80,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,27820,0,1371524.4461928771
80,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,27820,0,1298177.1269047111
80,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,27820,0,1257277.5181420327
80,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,27820,0,1240537.2508883607
80,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,27820,0,1236814.1901914475
80,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,27820,0,1250692.4980474797
80,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,27820,0,1294811.9025169935
80,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,27820,0,1278280.0031445015
80,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,27820,0,1258757.643479401
80,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,27820,0,1338956.7435869363
80,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,27820,0,1271757.2045398136
80,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,27820,0,1375797.3520801398
80,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,27820,0,1340814.891199385
80,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,27820,0,1420738.4727385475
80,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,27820,0,1449125.9368556382
80,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,27820,0,1454094.4448275792
80,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,27820,1,1406788.1504463656
80,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,27820,1,1424786.4976613475
80,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,27820,1,1375519.6638726806
80,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,27820,1,1469211.1750786677
80,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,27820,1,1493240.1088529378
80,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,27820,1,1319613.6677180377
80,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,27820,1,1488928.0296864256
80,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,27820,1,1579450.3846167093
80,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,27820,1,1450157.0304694618
80,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,27820,1,1439036.2419092897
80,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,27820,1,1456410.9231130944
81,2023-01-01,1,Medium,Pilot Launch Regions,29083,0,1084609.92057367
81,2023-02-01,2,Medium,Pilot Launch Regions,29083,0,1228738.9703937573
81,2023-03-01,3,Medium,Pilot Launch Regions,29083,0,1232397.23520778
81,2023-04-01,4,Medium,Pilot Launch Regions,29083,0,1254422.4006680285
81,2023-05-01,5,Medium,Pilot Launch Regions,29083,0,1278278.1296974241
81,2023-06-01,6,Medium,Pilot Launch Regions,29083,0,1186160.527825482
81,2023-07-01,7,Medium,Pilot Launch Regions,29083,0,1276855.9359217635
81,2023-08-01,8,Medium,Pilot Launch Regions,29083,0,1296795.638755414
81,2023-09-01,9,Medium,Pilot Launch Regions,29083,0,1230928.6615346374
81,2023-10-01,10,Medium,Pilot Launch Regions,29083,0,1314949.1858223134
81,2023-11-01,11,Medium,Pilot Launch Regions,29083,0,1301456.5301109394
81,2023-12-01,12,Medium,Pilot Launch Regions,29083,0,1259504.8184445295
81,2024-01-01,13,Medium,Pilot Launch Regions,29083,0,1347623.0957186942
81,2024-02-01,14,Medium,Pilot Launch Regions,29083,0,1315403.394569587
81,2024-03-01,15,Medium,Pilot Launch Regions,29083,0,1405765.221921151
81,2024-04-01,16,Medium,Pilot Launch Regions,29083,0,1339526.9436323214
81,2024-05-01,17,Medium,Pilot Launch Regions,29083,0,1261818.7534587951
81,2024-06-01,18,Medium,Pilot Launch Regions,29083,0,1391358.958842212
81,2024-07-01,19,Medium,Pilot Launch Regions,29083,0,1393352.2598265149
81,2024-08-01,20,Medium,Pilot Launch Regions,29083,1,1366753.115842258
81,2024-09-01,21,Medium,Pilot Launch Regions,29083,1,1454342.0410973611
81,2024-10-01,22,Medium,Pilot Launch Regions,29083,1,1644103.0793213365
81,2024-11-01,23,Medium,Pilot Launch Regions,29083,1,1567581.2934317258
81,2024-12-01,24,Medium,Pilot Launch Regions,29083,1,1654156.7808660194
81,2025-01-01,25,Medium,Pilot Launch Regions,29083,1,1615923.7760054683
81,2025-02-01,26,Medium,Pilot Launch Regions,29083,1,1700571.5945671727
81,2025-03-01,27,Medium,Pilot Launch Regions,29083,1,1572822.8886445856
81,2025-04-01,28,Medium,Pilot Launch Regions,29083,1,1786611.9418464566
81,2025-05-01,29,Medium,Pilot Launch Regions,29083,1,1628104.832268918
81,2025-06-01,30,Medium,Pilot Launch Regions,29083,1,1645431.725464058
82,2023-01-01,1,Medium,Pilot Launch Regions,37474,0,1211099.058214526
82,2023-02-01,2,Medium,Pilot Launch Regions,37474,0,1204276.298425722
82,2023-03-01,3,Medium,Pilot Launch Regions,37474,0,1132081.4346605465
82,2023-04-01,4,Medium,Pilot Launch Regions,37474,0,1292716.0099893955
82,2023-05-01,5,Medium,Pilot Launch Regions,37474,0,1277756.04175405
82,2023-06-01,6,Medium,Pilot Launch Regions,37474,0,1263495.3060271547
82,2023-07-01,7,Medium,Pilot Launch Regions,37474,0,1245694.1568578994
82,2023-08-01,8,Medium,Pilot Launch Regions,37474,0,1237954.1740150927
82,2023-09-01,9,Medium,Pilot Launch Regions,37474,0,1342998.6711637932
82,2023-10-01,10,Medium,Pilot Launch Regions,37474,0,1270036.300905668
82,2023-11-01,11,Medium,Pilot Launch Regions,37474,0,1289875.1169172889
82,2023-12-01,12,Medium,Pilot Launch Regions,37474,0,1352391.452390702
82,2024-01-01,13,Medium,Pilot Launch Regions,37474,0,1341636.874454431
82,2024-02-01,14,Medium,Pilot Launch Regions,37474,0,1470042.3386410796
82,2024-03-01,15,Medium,Pilot Launch Regions,37474,0,1209090.6578021357
82,2024-04-01,16,Medium,Pilot Launch Regions,37474,0,1382652.8491072254
82,2024-05-01,17,Medium,Pilot Launch Regions,37474,0,1308551.5375622264
82,2024-06-01,18,Medium,Pilot Launch Regions,37474,0,1294633.0772196057
82,2024-07-01,19,Medium,Pilot Launch Regions,37474,0,1338434.8635164523
82,2024-08-01,20,Medium,Pilot Launch Regions,37474,1,1460525.744194491
82,2024-09-01,21,Medium,Pilot Launch Regions,37474,1,1489003.6510009542
82,2024-10-01,22,Medium,Pilot Launch Regions,37474,1,1570893.911845854
82,2024-11-01,23,Medium,Pilot Launch Regions,37474,1,1620339.1181314858
82,2024-12-01,24,Medium,Pilot Launch Regions,37474,1,1565221.7993920324
82,2025-01-01,25,Medium,Pilot Launch Regions,37474,1,1689536.833687411
82,2025-02-01,26,Medium,Pilot Launch Regions,37474,1,1616800.17825195
82,2025-03-01,27,Medium,Pilot Launch Regions,37474,1,1535739.0050814543
82,2025-04-01,28,Medium,Pilot Launch Regions,37474,1,1574459.890113256
82,2025-05-01,29,Medium,Pilot Launch Regions,37474,1,1684303.9177447855
82,2025-06-01,30,Medium,Pilot Launch Regions,37474,1,1676780.0915959796
83,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,34173,0,1280838.7295885587
83,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,34173,0,1207851.5126625774
83,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,34173,0,1250340.6623792797
83,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,34173,0,1208893.1947216082
83,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,34173,0,1017521.1766358579
83,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,34173,0,1251639.441034082
83,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,34173,0,1279449.1489000972
83,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,34173,0,1132326.8053189374
83,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,34173,0,1309952.8855355682
83,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,34173,0,1258893.6117265709
83,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,34173,0,1322034.697650773
83,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,34173,0,1289968.1082103932
83,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,34173,0,1425076.3579381478
83,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,34173,0,1356758.5596845713
83,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,34173,0,1430193.3166937607
83,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,34173,0,1445438.3454118401
83,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,34173,0,1275435.541912927
83,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,34173,0,1310878.6503983082
83,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,34173,0,1411128.8546181004
83,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,34173,1,1352096.7632615017
83,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,34173,1,1370911.4584594963
83,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,34173,1,1504264.9317358043
83,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,34173,1,1390170.6897446343
83,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,34173,1,1352485.6521401135
83,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,34173,1,1378295.9998691524
83,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,34173,1,1633248.7741332606
83,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,34173,1,1455742.441569181
83,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,34173,1,1369520.4336204117
83,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,34173,1,1343443.3123746724
83,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,34173,1,1440029.068586071
84,2023-01-01,1,Small,Pilot Launch Regions,31564,0,889278.2304458093
84,2023-02-01,2,Small,Pilot Launch Regions,31564,0,994594.1505520581
84,2023-03-01,3,Small,Pilot Launch Regions,31564,0,998187.6133169413
84,2023-04-01,4,Small,Pilot Launch Regions,31564,0,938152.5403520175
84,2023-05-01,5,Small,Pilot Launch Regions,31564,0,908666.5131072329
84,2023-06-01,6,Small,Pilot Launch Regions,31564,0,977168.1482737352
84,2023-07-01,7,Small,Pilot Launch Regions,31564,0,815100.313909089
84,2023-08-01,8,Small,Pilot Launch Regions,31564,0,1119826.217476493
84,2023-09-01,9,Small,Pilot Launch Regions,31564,0,1022328.4476685289
84,2023-10-01,10,Small,Pilot Launch Regions,31564,0,1050698.9635404174
84,2023-11-01,11,Small,Pilot Launch Regions,31564,0,909067.7294498711
84,2023-12-01,12,Small,Pilot Launch Regions,31564,0,1112611.8913037276
84,2024-01-01,13,Small,Pilot Launch Regions,31564,0,988198.6271178963
84,2024-02-01,14,Small,Pilot Launch Regions,31564,0,962455.6042123593
84,2024-03-01,15,Small,Pilot Launch Regions,31564,0,1046866.2103515024
84,2024-04-01,16,Small,Pilot Launch Regions,31564,0,1053655.8471587745
84,2024-05-01,17,Small,Pilot Launch Regions,31564,0,978717.0341990403
84,2024-06-01,18,Small,Pilot Launch Regions,31564,0,998405.0117166907
84,2024-07-01,19,Small,Pilot Launch Regions,31564,0,997141.457973756
84,2024-08-01,20,Small,Pilot Launch Regions,31564,1,1061627.8108439958
84,2024-09-01,21,Small,Pilot Launch Regions,31564,1,1224990.4264576163
84,2024-10-01,22,Small,Pilot Launch Regions,31564,1,1313143.491825582
84,2024-11-01,23,Small,Pilot Launch Regions,31564,1,1238937.9528074656
84,2024-12-01,24,Small,Pilot Launch Regions,31564,1,1256879.9719451447
84,2025-01-01,25,Small,Pilot Launch Regions,31564,1,1309091.4948846255
84,2025-02-01,26,Small,Pilot Launch Regions,31564,1,1362072.6741283452
84,2025-03-01,27,Small,Pilot Launch Regions,31564,1,1473059.48069312
84,2025-04-01,28,Small,Pilot Launch Regions,31564,1,1412333.3714487494
84,2025-05-01,29,Small,Pilot Launch Regions,31564,1,1275352.3193590394
84,2025-06-01,30,Small,Pilot Launch Regions,31564,1,1354340.6722637087
85,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,35341,0,875323.3584342756
85,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,35341,0,901346.0117757733
85,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,35341,0,941342.8336368216
85,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,35341,0,898346.6963279033
85,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,35341,0,864391.9444271976
85,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,35341,0,872166.3291207002
85,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,35341,0,1052037.818338095
85,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,35341,0,861199.1310532163
85,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,35341,0,999054.5838633017
85,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,35341,0,1022903.4523441073
85,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,35341,0,985297.9619331465
85,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,35341,0,1151426.3246724142
85,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,35341,0,1065137.519442216
85,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,35341,0,1186092.4979022164
85,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,35341,0,997914.8798468102
85,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,35341,0,1007944.621246371
85,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,35341,0,1107202.9726944012
85,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,35341,0,1049082.7490144637
85,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,35341,0,1209853.2339913615
85,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,35341,1,1108675.7766526304
85,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,35341,1,1006434.0624114628
85,2024-10-01,22,Small,Business-as-Usual (BAU) Regions,35341,1,962394.4332786335
85,2024-11-01,23,Small,Business-as-Usual (BAU) Regions,35341,1,1108740.9126125388
85,2024-12-01,24,Small,Business-as-Usual (BAU) Regions,35341,1,1122870.1496373413
85,2025-01-01,25,Small,Business-as-Usual (BAU) Regions,35341,1,1170101.273864671
85,2025-02-01,26,Small,Business-as-Usual (BAU) Regions,35341,1,1255515.4999383166
85,2025-03-01,27,Small,Business-as-Usual (BAU) Regions,35341,1,1256329.0643195142
85,2025-04-01,28,Small,Business-as-Usual (BAU) Regions,35341,1,1132348.17145093
85,2025-05-01,29,Small,Business-as-Usual (BAU) Regions,35341,1,1081494.4478556463
85,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,35341,1,1091270.3091992743
86,2023-01-01,1,Small,Pilot Launch Regions,32952,0,846055.8635742897
86,2023-02-01,2,Small,Pilot Launch Regions,32952,0,889321.7301947229
86,2023-03-01,3,Small,Pilot Launch Regions,32952,0,954404.9711172134
86,2023-04-01,4,Small,Pilot Launch Regions,32952,0,874582.846286166
86,2023-05-01,5,Small,Pilot Launch Regions,32952,0,967431.3576890652
86,2023-06-01,6,Small,Pilot Launch Regions,32952,0,978963.2116687242
86,2023-07-01,7,Small,Pilot Launch Regions,32952,0,966467.5106076711
86,2023-08-01,8,Small,Pilot Launch Regions,32952,0,871049.90620114
86,2023-09-01,9,Small,Pilot Launch Regions,32952,0,1007426.1380188767
86,2023-10-01,10,Small,Pilot Launch Regions,32952,0,1147841.3162634934
86,2023-11-01,11,Small,Pilot Launch Regions,32952,0,1014671.7461530324
86,2023-12-01,12,Small,Pilot Launch Regions,32952,0,773753.9919478984
86,2024-01-01,13,Small,Pilot Launch Regions,32952,0,1124270.3657637523
86,2024-02-01,14,Small,Pilot Launch Regions,32952,0,982440.4319018935
86,2024-03-01,15,Small,Pilot Launch Regions,32952,0,1231257.0152396555
86,2024-04-01,16,Small,Pilot Launch Regions,32952,0,1067969.3301471213
86,2024-05-01,17,Small,Pilot Launch Regions,32952,0,930223.944481134
86,2024-06-01,18,Small,Pilot Launch Regions,32952,0,904824.2008032998
86,2024-07-01,19,Small,Pilot Launch Regions,32952,0,1198179.2610140704
86,2024-08-01,20,Small,Pilot Launch Regions,32952,1,1236493.0300189373
86,2024-09-01,21,Small,Pilot Launch Regions,32952,1,1210831.8509764834
86,2024-10-01,22,Small,Pilot Launch Regions,32952,1,1291021.0021877962
86,2024-11-01,23,Small,Pilot Launch Regions,32952,1,1344662.1417932971
86,2024-12-01,24,Small,Pilot Launch Regions,32952,1,1522599.614962451
86,2025-01-01,25,Small,Pilot Launch Regions,32952,1,1241705.6484510344
86,2025-02-01,26,Small,Pilot Launch Regions,32952,1,1372652.2405459462
86,2025-03-01,27,Small,Pilot Launch Regions,32952,1,1407518.784031951
86,2025-04-01,28,Small,Pilot Launch Regions,32952,1,1457052.233571576
86,2025-05-01,29,Small,Pilot Launch Regions,32952,1,1371198.820036517
86,2025-06-01,30,Small,Pilot Launch Regions,32952,1,1346388.3499373796
87,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,44447,0,1124498.451653961
87,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,44447,0,1191142.1683231408
87,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,44447,0,1227782.754700368
87,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,44447,0,1208942.5340489205
87,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,44447,0,1232115.0797588958
87,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,44447,0,1282403.243474975
87,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,44447,0,1354095.661525152
87,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,44447,0,1366232.2154111634
87,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,44447,0,1330913.7413917594
87,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,44447,0,1180541.2276870902
87,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,44447,0,1266167.2011544118
87,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,44447,0,1288057.197542992
87,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,44447,0,1272428.013536915
87,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,44447,0,1366048.348360213
87,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,44447,0,1222453.7205374835
87,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,44447,0,1494145.5716001077
87,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,44447,0,1460617.6537217372
87,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,44447,0,1408256.1809521406
87,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,44447,0,1370031.2536063853
87,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,44447,1,1479646.8895679598
87,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,44447,1,1445152.3949424215
87,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,44447,1,1489870.768699603
87,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,44447,1,1410275.8334192128
87,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,44447,1,1573145.0468691334
87,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,44447,1,1538351.0300551886
87,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,44447,1,1499423.157672719
87,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,44447,1,1570477.8336344925
87,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,44447,1,1445127.2986911268
87,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,44447,1,1391599.971252238
87,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,44447,1,1515724.041043798
88,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,31620,0,1200432.7643349224
88,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,31620,0,1202842.8666556343
88,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,31620,0,1327304.9631479522
88,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,31620,0,1252031.3910946948
88,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,31620,0,1266085.5258828388
88,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,31620,0,1223835.7952996723
88,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,31620,0,1325489.851142362
88,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,31620,0,1317489.808466789
88,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,31620,0,1339892.7741515434
88,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,31620,0,1241558.6286312612
88,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,31620,0,1399327.0768037597
88,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,31620,0,1457101.4739013098
88,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,31620,0,1392363.0717859764
88,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,31620,0,1273917.1910583011
88,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,31620,0,1285823.817261104
88,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,31620,0,1328630.0975903973
88,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,31620,0,1319849.8228785184
88,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,31620,0,1364312.5899450188
88,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,31620,0,1425595.3973094278
88,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,31620,1,1404535.9412221434
88,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,31620,1,1406183.1245109031
88,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,31620,1,1382043.5259781438
88,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,31620,1,1409092.325826836
88,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,31620,1,1493726.04060232
88,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,31620,1,1284043.3578000148
88,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,31620,1,1457749.0213595459
88,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,31620,1,1493039.007594186
88,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,31620,1,1541346.899521628
88,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,31620,1,1404196.324857294
88,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,31620,1,1404967.2254037505
89,2023-01-01,1,Large,Pilot Launch Regions,30432,0,1611716.3995902506
89,2023-02-01,2,Large,Pilot Launch Regions,30432,0,1426304.0748172912
89,2023-03-01,3,Large,Pilot Launch Regions,30432,0,1696575.128860863
89,2023-04-01,4,Large,Pilot Launch Regions,30432,0,1616787.6133572692
89,2023-05-01,5,Large,Pilot Launch Regions,30432,0,1729697.6970274749
89,2023-06-01,6,Large,Pilot Launch Regions,30432,0,1523034.209874439
89,2023-07-01,7,Large,Pilot Launch Regions,30432,0,1580091.2425025408
89,2023-08-01,8,Large,Pilot Launch Regions,30432,0,1428710.2798080046
89,2023-09-01,9,Large,Pilot Launch Regions,30432,0,1566344.818960378
89,2023-10-01,10,Large,Pilot Launch Regions,30432,0,1626631.9955044051
89,2023-11-01,11,Large,Pilot Launch Regions,30432,0,1497983.393599325
89,2023-12-01,12,Large,Pilot Launch Regions,30432,0,1638429.855024128
89,2024-01-01,13,Large,Pilot Launch Regions,30432,0,1526012.7858511806
89,2024-02-01,14,Large,Pilot Launch Regions,30432,0,1678063.4392449304
89,2024-03-01,15,Large,Pilot Launch Regions,30432,0,1801768.954168659
89,2024-04-01,16,Large,Pilot Launch Regions,30432,0,1715861.8740287146
89,2024-05-01,17,Large,Pilot Launch Regions,30432,0,1857656.5898089441
89,2024-06-01,18,Large,Pilot Launch Regions,30432,0,1792903.4050715687
89,2024-07-01,19,Large,Pilot Launch Regions,30432,0,1842851.8278885577
89,2024-08-01,20,Large,Pilot Launch Regions,30432,1,1750143.135056147
89,2024-09-01,21,Large,Pilot Launch Regions,30432,1,1888768.1817004941
89,2024-10-01,22,Large,Pilot Launch Regions,30432,1,1900164.2720800254
89,2024-11-01,23,Large,Pilot Launch Regions,30432,1,1994852.8645007978
89,2024-12-01,24,Large,Pilot Launch Regions,30432,1,1992341.8504111527
89,2025-01-01,25,Large,Pilot Launch Regions,30432,1,2016345.247318433
89,2025-02-01,26,Large,Pilot Launch Regions,30432,1,1846484.1584518836
89,2025-03-01,27,Large,Pilot Launch Regions,30432,1,2053822.6356555182
89,2025-04-01,28,Large,Pilot Launch Regions,30432,1,1905338.2475095915
89,2025-05-01,29,Large,Pilot Launch Regions,30432,1,1976726.1503026471
89,2025-06-01,30,Large,Pilot Launch Regions,30432,1,1982250.3350667416
90,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,32724,0,844943.8378370961
90,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,32724,0,915079.4294288704
